transaction_id,transaction_date,customer_id,city,merchant_category,payment_mode,amount
TXN004248,2026-05-29,CUST35902,Delhi,Fuel,UPI,53436.2
TXN004249,2026-01-09,CUST74497, Hyderabad ,Fuel,Credit Card,49352.08
TXN004250,2026-04-30,CUST18613,Indore,Utilities,UPI,38184.65
TXN004251,2026-02-01,CUST61779, Pune ,Grocery,Wallet,24794.83
TXN004252,2026-03-27,CUST21876,Bengaluru,Travel,Wallet,33310.19
TXN004253,2026-04-23,CUST29374,Chennai,Electronics,NetBanking,59270.79
TXN004254,2026-04-17,CUST67576,Nagpur,Utilities,UPI,22281.45
TXN004255,2026-02-14,CUST96494,Hyderabad,Travel,UPI,17508.36
TXN004256,2026-06-23,CUST90782, Kolkata ,Grocery,Debit Card,27807.0
TXN004257,2026-04-17,CUST16021,VIJAYAWADA,Utilities,UPI,70540.29
TXN004258,2026-05-10,CUST11798,Delhi,Utilities,Wallet,59594.76
TXN004259,2026-06-01,CUST87840,Coimbatore,Fuel,UPI,58710.64
TXN004260,2026-06-01,CUST36782,Chennai,Utilities,NetBanking,78985.27
TXN004261,2026-03-26,CUST52048,Chennai,Electronics,Wallet,2157.11
TXN004262,2026-06-09,CUST68580,Coimbatore,Restaurants,NetBanking,36568.53
TXN004263,2026-05-30,CUST39280, Indore ,Fashion,Credit Card,80277.33
TXN004264,2026-04-14,CUST29796, Mumbai ,Grocery,Credit Card,26390.87
TXN004265,2026-04-14,CUST83374,Nagpur,Electronics,UPI,28029.49
TXN004266,2026-04-19,CUST13839,JAIPUR,Healthcare,NetBanking,81143.21
TXN004267,2026-03-02,CUST30691,Bengaluru,Travel,Credit Card,4874.25
TXN004268,2026-02-28,CUST30684, Visakhapatnam ,Utilities,NetBanking,39831.18
TXN004269,2026-06-08,CUST22424,NAGPUR,Travel,NetBanking,14795.55
TXN004270,2026-06-02,CUST68660, Jaipur ,Utilities,UPI,11768.7
TXN004271,2026-01-15,CUST96069,Jaipur,Travel,Credit Card,73938.4
TXN004272,2026-01-11,CUST64958,Indore,Fashion,Wallet,23411.94
TXN004273,2026-04-12,CUST27737,Nagpur,Fuel,Wallet,48776.03
TXN004274,2026-01-08,CUST46675,Jaipur,Fashion,NetBanking,66206.55
TXN004275,2026-02-03,CUST55993,Vijayawada,Restaurants,Wallet,77096.62
TXN004276,2026-03-11,CUST85025,Pune,Fuel,Credit Card,68804.41
TXN004277,2026-02-28,CUST38221,BENGALURU,Healthcare,UPI,1708.52
TXN004278,2026-03-25,CUST73533,Pune,Restaurants,Debit Card,24119.79
TXN004279,2026-04-07,CUST64987,Mumbai,Fashion,Wallet,13442.82
TXN004280,2026-03-19,CUST37112,Pune,Electronics,Wallet,50561.79
TXN004281,2026-01-30,CUST54591,VIJAYAWADA,Fashion,NetBanking,77375.93
TXN004282,2026-03-20,CUST70275,nagpur,Utilities,UPI,53857.46
TXN004283,2026-05-03,CUST62390,Bengaluru,Healthcare,Wallet,65161.02
TXN004284,2026-02-01,CUST57479,Delhi,Travel,Credit Card,58395.25
TXN004285,2026-06-10,CUST90344,Delhi,Travel,Credit Card,7279.36
TXN004286,2026-03-12,CUST44094,hyderabad,Fashion,UPI,20791.22
TXN004287,2026-06-02,CUST53550,pune,Fashion,Wallet,78363.28
TXN004288,2026-03-02,CUST10997,Lucknow,Fashion,NetBanking,56734.14
TXN004289,2026-01-08,CUST85438,Jaipur,Healthcare,Wallet,68508.5
TXN004290,2026-03-29,CUST13395,Indore,Restaurants,UPI,2490.58
TXN004291,2026-06-09,CUST63355,Hyderabad,Travel,Credit Card,69185.91
TXN004292,2026-01-14,CUST34490,Nagpur,Grocery,UPI,78371.13
TXN004293,2026-03-09,CUST18980,hyderabad,Grocery,UPI,53707.42
TXN004294,2026-01-12,CUST22552,Jaipur,Healthcare,Credit Card,40141.11
TXN004295,2026-03-14,CUST14162,Coimbatore,Fashion,Credit Card,35625.21
TXN004296,2026-05-03,CUST88060,Nagpur,Healthcare,NetBanking,75605.21
TXN004297,2026-01-02,CUST26017,Lucknow,Utilities,UPI,83121.84
TXN004298,2026-05-01,CUST76236,Kolkata,Restaurants,Debit Card,77544.73
TXN004299,2026-04-17,CUST88625,Chennai,Fashion,NetBanking,54851.53
TXN004300,2026-04-26,CUST80479,PUNE,Fashion,NetBanking,80415.22
TXN004301,2026-05-20,CUST98076,Mumbai,Grocery,Debit Card,57646.64
TXN004302,2026-01-02,CUST37693,Pune,Travel,Wallet,32173.89
TXN004303,2026-05-09,CUST64415,Mumbai,Utilities,Credit Card,67998.71
TXN004304,2026-05-24,CUST31255,Jaipur,Fashion,Credit Card,22685.66
TXN004305,2026-06-19,CUST69057,Nagpur,Healthcare,Credit Card,71972.97
TXN004306,2026-03-19,CUST25937,Bengaluru,Electronics,NetBanking,14507.59
TXN004307,2026-01-02,CUST27386, Visakhapatnam ,Grocery,UPI,43092.15
TXN004308,2026-05-03,CUST87113,Indore,Fuel,Debit Card,78739.92
TXN004309,2026-05-22,CUST21396,lucknow,Restaurants,Credit Card,20742.29
TXN004310,2026-04-17,CUST43496,Coimbatore,Travel,Credit Card,35772.54
TXN004311,2026-01-09,CUST79497,Kolkata,Healthcare,Credit Card,56302.52
TXN004312,2026-02-23,CUST22603,Delhi,Travel,UPI,21145.06
TXN004313,2026-04-27,CUST25716,Kolkata,Travel,Wallet,71224.36
TXN004314,2026-05-14,CUST15847,Chennai,Healthcare,UPI,22578.16
TXN004315,2026-03-21,CUST23518,Visakhapatnam,Utilities,Wallet,77261.3
TXN004316,2026-02-20,CUST68750,Pune,Travel,Wallet,58305.38
TXN004317,2026-03-26,CUST57594,vijayawada,Healthcare,UPI,84820.99
TXN004318,2026-02-17,CUST25090,COIMBATORE,Fuel,NetBanking,27853.98
TXN004319,2026-05-14,CUST58037,Delhi,Restaurants,NetBanking,78678.37
TXN004320,2026-06-21,CUST50918,Visakhapatnam,Restaurants,Credit Card,14208.66
TXN004321,2026-05-11,CUST51657,Nagpur,Fuel,NetBanking,42652.55
TXN004322,2026-06-10,CUST78398,Nagpur,Electronics,UPI,24349.43
TXN004323,2026-02-26,CUST38443,BENGALURU,Travel,Wallet,72731.61
TXN004324,2026-05-15,CUST20925,Chennai,Fuel,Debit Card,51657.9
TXN004325,2026-02-10,CUST10087,Kolkata,Restaurants,Credit Card,63489.39
TXN004326,2026-05-05,CUST11678,PUNE,Utilities,Debit Card,938.54
TXN004327,2026-06-17,CUST48896,Hyderabad,Travel,Wallet,75650.95
TXN004328,2026-02-03,CUST59071,vijayawada,Electronics,Wallet,54476.32
TXN004329,2026-03-22,CUST62829,Lucknow,Fuel,UPI,80261.48
TXN004330,2026-06-20,CUST66024,Hyderabad,Fashion,NetBanking,67520.34
TXN004331,2026-03-14,CUST16825,Pune,Grocery,Debit Card,10874.28
TXN004332,2026-04-14,CUST94717, Visakhapatnam ,Healthcare,Wallet,81328.07
TXN004333,2026-03-04,CUST75640,PUNE,Restaurants,NetBanking,29819.74
TXN004334,2026-04-20,CUST99578,Mumbai,Electronics,UPI,69783.77
TXN004335,2026-05-09,CUST54302,Kolkata,Utilities,NetBanking,1944.9
TXN004336,2026-04-16,CUST64033,Bengaluru,Fashion,UPI,14717.57
TXN004337,2026-06-15,CUST85359,Coimbatore,Grocery,Credit Card,74990.2
TXN004338,2026-03-22,CUST59558,Mumbai,Restaurants,Debit Card,5466.41
TXN004339,2026-02-17,CUST10269,Jaipur,Grocery,UPI,6223.08
TXN004340,2026-03-29,CUST49579,Kolkata,Electronics,Wallet,72776.48
TXN004341,2026-01-17,CUST53320,Visakhapatnam,Fuel,UPI,47715.81
TXN004342,2026-02-17,CUST33454,COIMBATORE,Fuel,NetBanking,40729.15
TXN004343,2026-03-24,CUST52223,chennai,Grocery,UPI,66507.53
TXN004344,2026-01-01,CUST60720,vijayawada,Fuel,Wallet,74373.51
TXN004345,2026-04-04,CUST84355,Chennai,Utilities,NetBanking,64391.66
TXN004346,2026-03-08,CUST68612, Coimbatore ,Healthcare,Credit Card,48978.04
TXN004347,2026-03-04,CUST86126,bengaluru,Fuel,NetBanking,10224.86
TXN004348,2026-02-17,CUST17939,VISAKHAPATNAM,Electronics,Credit Card,45831.41
TXN004349,2026-03-22,CUST14796,Mumbai,Electronics,Wallet,78905.17
TXN004350,2026-02-16,CUST87800,Visakhapatnam,Travel,Credit Card,73063.06
TXN004351,2026-02-10,CUST44512, Pune ,Utilities,Debit Card,5752.66
TXN004352,2026-01-28,CUST15071,Chennai,Utilities,Credit Card,82875.6
TXN004353,2026-01-20,CUST28226,Mumbai,Utilities,NetBanking,50850.51
TXN004354,2026-01-20,CUST28991,Hyderabad,Travel,Wallet,14981.34
TXN004355,2026-01-08,CUST99962,Jaipur,Grocery,NetBanking,33516.93
TXN004356,2026-01-06,CUST49111,Delhi,Fashion,Credit Card,46367.81
TXN004357,2026-03-14,CUST49373,hyderabad,Utilities,Debit Card,11756.3
TXN004358,2026-02-09,CUST86553,Coimbatore,Grocery,Debit Card,56685.16
TXN004359,2026-06-16,CUST62745,nagpur,Electronics,Debit Card,62192.14
TXN004360,2026-02-12,CUST20836,Nagpur,Restaurants,Debit Card,14471.16
TXN004361,2026-03-11,CUST51798,delhi,Travel,UPI,11978.06
TXN004362,2026-05-02,CUST46000,Mumbai,Utilities,NetBanking,78452.41
TXN004363,2026-02-25,CUST96095,Pune,Utilities,UPI,56104.9
TXN004364,2026-01-21,CUST28872,Pune,Grocery,Wallet,65375.23
TXN004365,2026-01-21,CUST61860,Delhi,Fashion,Credit Card,57094.26
TXN004366,2026-06-08,CUST40373,Bengaluru,Grocery,NetBanking,781.94
TXN004367,2026-01-06,CUST77205,Pune,Restaurants,UPI,31393.57
TXN004368,2026-05-05,CUST32786,Vijayawada,Utilities,NetBanking,39617.17
TXN004369,2026-03-17,CUST61799,Visakhapatnam,Healthcare,NetBanking,10297.89
TXN004370,2026-04-12,CUST72473,Hyderabad,Healthcare,UPI,72364.02
TXN004371,2026-05-25,CUST24247,Pune,Healthcare,UPI,55770.05
TXN004372,2026-05-29,CUST72098,Delhi,Electronics,NetBanking,11415.54
TXN004373,2026-06-10,CUST24815,Bengaluru,Grocery,UPI,30643.74
TXN004374,2026-05-31,CUST43270,Visakhapatnam,Fashion,NetBanking,70385.47
TXN004375,2026-06-01,CUST49180,Kolkata,Grocery,NetBanking,80625.03
TXN004376,2026-01-26,CUST44675, Pune ,Restaurants,Credit Card,20894.02
TXN004377,2026-02-27,CUST47533,Chennai,Utilities,Wallet,66522.89
TXN004378,2026-06-20,CUST25820,Jaipur,Grocery,UPI,42264.18
TXN004379,2026-02-09,CUST14021,Bengaluru,Utilities,NetBanking,42162.44
TXN004380,2026-05-01,CUST59519,bengaluru,Travel,Credit Card,16053.36
TXN004381,2026-04-27,CUST31866,Hyderabad,Healthcare,UPI,67066.96
TXN004382,2026-04-02,CUST87544,Bengaluru,Travel,Credit Card,56945.33
TXN004383,2026-04-02,CUST18403,Nagpur,Travel,Credit Card,39621.81
TXN004384,2026-04-30,CUST17210,CHENNAI,Fuel,NetBanking,24037.8
TXN004385,2026-02-28,CUST54184,Bengaluru,Fuel,NetBanking,25841.63
TXN004386,2026-03-02,CUST84862,Kolkata,Fashion,NetBanking,77282.35
TXN004387,2026-01-28,CUST16762,Delhi,Utilities,UPI,73625.09
TXN004388,2026-04-06,CUST58756,Jaipur,Healthcare,UPI,62260.45
TXN004389,2026-04-26,CUST83605, Chennai ,Fuel,Credit Card,63174.02
TXN004390,2026-04-13,CUST81972,Bengaluru,Grocery,UPI,15169.09
TXN004391,2026-06-23,CUST92381,Indore,Electronics,Debit Card,69212.71
TXN004392,2026-06-09,CUST43046,Hyderabad,Fuel,Wallet,38770.39
TXN004393,2026-05-21,CUST52135,coimbatore,Fuel,UPI,50011.7
TXN004394,2026-06-17,CUST26731, Nagpur ,Travel,Credit Card,32388.18
TXN004395,2026-04-16,CUST53755,Visakhapatnam,Electronics,Debit Card,64622.27
TXN004396,2026-06-18,CUST65517,Bengaluru,Fuel,Wallet,43021.14
TXN004397,2026-03-07,CUST65362,Nagpur,Utilities,Debit Card,46876.57
TXN004398,2026-06-22,CUST53608,Nagpur,Travel,UPI,34994.69
TXN004399,2026-02-17,CUST35667,Vijayawada,Healthcare,Wallet,33393.26
TXN004400,2026-06-25,CUST38401,delhi,Grocery,Credit Card,52816.15
TXN004401,2026-06-12,CUST39213,Vijayawada,Utilities,Wallet,69267.43
TXN004402,2026-06-09,CUST81961,Bengaluru,Healthcare,Credit Card,9109.98
TXN004403,2026-05-20,CUST77286,Bengaluru,Grocery,Credit Card,78922.76
TXN004404,2026-01-16,CUST11688,Kolkata,Utilities,Wallet,52715.93
TXN004405,2026-01-16,CUST51856,bengaluru,Healthcare,NetBanking,81164.91
TXN004406,2026-05-31,CUST32127,Mumbai,Restaurants,Credit Card,67736.16
TXN004407,2026-01-08,CUST19623,Chennai,Utilities,Debit Card,83735.41
TXN004408,2026-02-12,CUST34411, Indore ,Grocery,Credit Card,45114.24
TXN004409,2026-05-11,CUST71311,Hyderabad,Fuel,Credit Card,49663.37
TXN004410,2026-05-18,CUST59203,Lucknow,Utilities,Credit Card,44379.46
TXN004411,2026-04-02,CUST41433, Pune ,Electronics,Debit Card,84543.07
TXN004412,2026-05-08,CUST58773,nagpur,Travel,NetBanking,17267.08
TXN004413,2026-01-20,CUST41532,PUNE,Electronics,Credit Card,24533.68
TXN004414,2026-01-27,CUST80481,Nagpur,Fashion,UPI,20586.52
TXN004415,2026-04-25,CUST56237,Coimbatore,Grocery,UPI,47129.43
TXN004416,2026-02-13,CUST96133,Visakhapatnam,Travel,NetBanking,23309.85
TXN004417,2026-03-23,CUST67036,Lucknow,Fuel,UPI,16566.72
TXN004418,2026-04-02,CUST16563,Coimbatore,Electronics,UPI,27039.25
TXN004419,2026-01-05,CUST62741,Kolkata,Fashion,UPI,19577.36
TXN004420,2026-03-26,CUST61635,Delhi,Travel,Wallet,70770.47
TXN004421,2026-02-06,CUST31483,Visakhapatnam,Healthcare,Debit Card,30841.94
TXN004422,2026-06-11,CUST10536,Delhi,Fuel,Debit Card,14062.07
TXN004423,2026-01-30,CUST74058,Lucknow,Travel,Wallet,79866.04
TXN004424,2026-06-21,CUST72895,Delhi,Healthcare,Credit Card,80542.92
TXN004425,2026-04-18,CUST28268,Indore,Travel,UPI,37728.93
TXN004426,2026-01-17,CUST37381,nagpur,Electronics,Credit Card,48426.48
TXN004427,2026-01-25,CUST63084,Pune,Fashion,Credit Card,13355.36
TXN004428,2026-02-08,CUST80413, Delhi ,Electronics,NetBanking,49434.55
TXN004429,2026-04-08,CUST69613,Jaipur,Utilities,NetBanking,59080.54
TXN004430,2026-06-12,CUST76424, Mumbai ,Grocery,Wallet,72191.42
TXN004431,2026-06-16,CUST49872, Visakhapatnam ,Healthcare,Credit Card,7192.88
TXN004432,2026-02-13,CUST80463,Nagpur,Travel,Debit Card,11936.35
TXN004433,2026-04-06,CUST47811,visakhapatnam,Electronics,Credit Card,4617.75
TXN004434,2026-03-23,CUST89525, Lucknow ,Restaurants,Debit Card,4249.41
TXN004435,2026-04-20,CUST12875,VIJAYAWADA,Fashion,UPI,59426.16
TXN004436,2026-06-12,CUST48275,Coimbatore,Utilities,Credit Card,40408.53
TXN004437,2026-05-20,CUST21937,Delhi,Electronics,Credit Card,77719.89
TXN004438,2026-06-10,CUST42997,JAIPUR,Grocery,Wallet,83442.49
TXN004439,2026-05-05,CUST68848,Coimbatore,Utilities,Debit Card,62476.94
TXN004440,2026-03-30,CUST48443,Mumbai,Healthcare,Wallet,57050.02
TXN004441,2026-05-08,CUST36830,Hyderabad,Travel,UPI,82299.5
TXN004442,2026-01-26,CUST71476,lucknow,Utilities,Debit Card,20919.23
TXN004443,2026-04-18,CUST92225,jaipur,Fashion,Debit Card,18945.79
TXN004444,2026-05-18,CUST78226,Delhi,Fuel,NetBanking,69690.82
TXN004445,2026-05-07,CUST45311,Bengaluru,Healthcare,UPI,29957.13
TXN004446,2026-03-21,CUST67469,Vijayawada,Fashion,Credit Card,47668.25
TXN004447,2026-01-14,CUST83207,Indore,Healthcare,NetBanking,60337.85
TXN004448,2026-01-21,CUST34017,Nagpur,Electronics,NetBanking,31806.27
TXN004449,2026-03-16,CUST82172,VIJAYAWADA,Restaurants,Credit Card,31180.17
TXN004450,2026-05-23,CUST58741,Jaipur,Healthcare,Credit Card,50335.67
TXN004451,2026-03-05,CUST99797,pune,Grocery,NetBanking,12848.98
TXN004452,2026-06-29,CUST14506,bengaluru,Fuel,UPI,73174.4
TXN004453,2026-03-08,CUST54572,Kolkata,Grocery,Debit Card,77441.66
TXN004454,2026-01-20,CUST68690,Nagpur,Fuel,Debit Card,77278.42
TXN004455,2026-06-11,CUST25590,Kolkata,Electronics,NetBanking,14599.95
TXN004456,2026-03-03,CUST59851,HYDERABAD,Fuel,Wallet,39990.18
TXN004457,2026-02-02,CUST48134,Chennai,Fuel,Wallet,44721.53
TXN004458,2026-04-14,CUST78312,lucknow,Utilities,Credit Card,45837.39
TXN004459,2026-06-21,CUST80584, Indore ,Fuel,Credit Card,36886.59
TXN004460,2026-02-04,CUST36971,vijayawada,Restaurants,UPI,73472.45
TXN004461,2026-05-02,CUST24323,Indore,Fashion,Wallet,2191.69
TXN004462,2026-03-15,CUST13699,Mumbai,Restaurants,Debit Card,55310.87
TXN004463,2026-02-10,CUST43631,Kolkata,Utilities,UPI,61509.91
TXN004464,2026-02-24,CUST39197,Chennai,Restaurants,Wallet,24411.93
TXN004465,2026-02-01,CUST60548,Nagpur,Grocery,NetBanking,20288.57
TXN004466,2026-04-06,CUST98342,Chennai,Fuel,UPI,81088.86
TXN004467,2026-03-06,CUST48103,JAIPUR,Restaurants,Credit Card,35494.97
TXN004468,2026-04-09,CUST38557,Indore,Grocery,Credit Card,80826.57
TXN004469,2026-01-11,CUST18419,Pune,Grocery,Wallet,39521.42
TXN004470,2026-03-29,CUST57393,Coimbatore,Travel,Credit Card,44779.7
TXN004471,2026-06-23,CUST57267, Jaipur ,Restaurants,Debit Card,31567.73
TXN004472,2026-02-06,CUST15784,Indore,Restaurants,UPI,7028.8
TXN004473,2026-02-07,CUST21673,INDORE,Electronics,NetBanking,77783.13
TXN004474,2026-03-17,CUST64709,Pune,Fashion,Debit Card,74234.7
TXN004475,2026-02-11,CUST16784, Visakhapatnam ,Grocery,Wallet,215.16
TXN004476,2026-03-18,CUST22639, Mumbai ,Grocery,Wallet,62683.18
TXN004477,2026-01-20,CUST66530,Lucknow,Grocery,NetBanking,63221.35
TXN004478,2026-04-13,CUST18502,Bengaluru,Utilities,UPI,79295.38
TXN004479,2026-04-24,CUST99057,VIJAYAWADA,Travel,UPI,62198.4
TXN004480,2026-01-16,CUST70431,Vijayawada,Healthcare,Debit Card,4359.06
TXN004481,2026-04-14,CUST21989,Kolkata,Electronics,Credit Card,40529.02
TXN004482,2026-04-18,CUST14221, Lucknow ,Grocery,NetBanking,72941.4
TXN004483,2026-04-08,CUST89468,hyderabad,Fashion,Debit Card,6301.19
TXN004484,2026-03-28,CUST32830,Pune,Restaurants,Credit Card,27280.34
TXN004485,2026-03-04,CUST60647,Nagpur,Restaurants,UPI,34333.29
TXN004486,2026-02-06,CUST81493,Jaipur,Fuel,Wallet,15819.02
TXN004487,2026-05-05,CUST12261, Vijayawada ,Restaurants,Debit Card,70228.84
TXN004488,2026-05-11,CUST86179,lucknow,Fuel,Wallet,54072.45
TXN004489,2026-02-17,CUST24186,Jaipur,Travel,UPI,37389.9
TXN004490,2026-01-04,CUST85045,Pune,Restaurants,Debit Card,42672.71
TXN004491,2026-04-04,CUST47279,Bengaluru,Fashion,Wallet,9827.19
TXN004492,2026-03-20,CUST37551, Bengaluru ,Electronics,Credit Card,506.59
TXN004493,2026-04-07,CUST76282,Vijayawada,Electronics,UPI,80727.68
TXN004494,2026-01-18,CUST61570,Chennai,Fuel,NetBanking,8419.17
TXN004495,2026-04-18,CUST62085,Mumbai,Healthcare,Debit Card,34500.05
TXN004496,2026-06-23,CUST64699,Kolkata,Fashion,Wallet,41609.0
TXN004497,2026-03-02,CUST58362, Lucknow ,Fuel,Debit Card,30127.76
TXN004498,2026-02-15,CUST18994,Delhi,Healthcare,UPI,75437.87
TXN004499,2026-01-04,CUST43652, Jaipur ,Grocery,NetBanking,75130.16
TXN004500,2026-02-17,CUST28385, Hyderabad ,Grocery,NetBanking,71244.43
TXN004501,2026-02-28,CUST20147,Kolkata,Grocery,UPI,7820.0
TXN004502,2026-02-21,CUST84107,Indore,Restaurants,NetBanking,83766.09
TXN004503,2026-03-21,CUST39929,Indore,Restaurants,NetBanking,48022.6
TXN004504,2026-04-22,CUST25695,Visakhapatnam,Grocery,Debit Card,6764.94
TXN004505,2026-03-27,CUST60126,Vijayawada,Utilities,Debit Card,82102.65
TXN004506,2026-03-31,CUST58347,Chennai,Healthcare,UPI,13057.64
TXN004507,2026-01-23,CUST20986,Lucknow,Fashion,UPI,9125.5
TXN004508,2026-01-17,CUST24418,Bengaluru,Fuel,NetBanking,12000.85
TXN004509,2026-05-19,CUST54721,Bengaluru,Electronics,UPI,68807.08
TXN004510,2026-01-30,CUST20346,Kolkata,Fuel,Credit Card,30042.09
TXN004511,2026-03-06,CUST34770,Hyderabad,Electronics,NetBanking,27491.09
TXN004512,2026-02-16,CUST32112,Indore,Fashion,UPI,5850.92
TXN004513,2026-02-15,CUST54254, Nagpur ,Restaurants,Credit Card,44389.36
TXN004514,2026-01-18,CUST31687,Nagpur,Electronics,Debit Card,2508.42
TXN004515,2026-05-25,CUST37915,Pune,Fuel,Wallet,55413.19
TXN004516,2026-05-30,CUST26177,DELHI,Grocery,Wallet,75212.34
TXN004517,2026-02-14,CUST54100,Nagpur,Travel,NetBanking,42140.25
TXN004518,2026-06-30,CUST87159,Mumbai,Restaurants,Credit Card,69415.83
TXN004519,2026-06-30,CUST44246,PUNE,Healthcare,UPI,10331.97
TXN004520,2026-02-15,CUST33370,Mumbai,Utilities,UPI,45863.86
TXN004521,2026-04-02,CUST92770,Bengaluru,Grocery,Debit Card,36544.85
TXN004522,2026-04-25,CUST73070,INDORE,Fuel,NetBanking,78754.69
TXN004523,2026-06-29,CUST63309,coimbatore,Travel,Debit Card,78847.57
TXN004524,2026-05-29,CUST31579,Lucknow,Electronics,Debit Card,56120.0
TXN004525,2026-06-18,CUST53157, Chennai ,Restaurants,UPI,34207.38
TXN004526,2026-06-23,CUST31146,Bengaluru,Fashion,Wallet,38954.28
TXN004527,2026-05-24,CUST45025,Lucknow,Healthcare,NetBanking,23392.77
TXN004528,2026-01-22,CUST72831,Mumbai,Travel,Credit Card,57810.47
TXN004529,2026-06-16,CUST82296, Coimbatore ,Electronics,NetBanking,70997.93
TXN004530,2026-04-08,CUST72155,Indore,Electronics,Wallet,84204.72
TXN004531,2026-04-15,CUST36435, Chennai ,Restaurants,Debit Card,4426.48
TXN004532,2026-05-03,CUST42617,Coimbatore,Fuel,Debit Card,39546.29
TXN004533,2026-04-23,CUST39895,Hyderabad,Utilities,NetBanking,81078.94
TXN004534,2026-01-15,CUST10120,Jaipur,Travel,UPI,75856.07
TXN004535,2026-06-14,CUST15263,Hyderabad,Utilities,Debit Card,83542.57
TXN004536,2026-01-16,CUST82307,Jaipur,Healthcare,Debit Card,4698.35
TXN004537,2026-04-29,CUST55839,Lucknow,Travel,NetBanking,73883.58
TXN004538,2026-05-30,CUST16034,Mumbai,Restaurants,NetBanking,70162.02
TXN004539,2026-01-18,CUST73130,Delhi,Electronics,Credit Card,5188.5
TXN004540,2026-03-24,CUST96612,Coimbatore,Electronics,Credit Card,52469.77
TXN004541,2026-02-27,CUST13039,Coimbatore,Travel,Wallet,26015.9
TXN004542,2026-03-28,CUST84681,Bengaluru,Fashion,Debit Card,25210.34
TXN004543,2026-01-20,CUST83935,Jaipur,Electronics,Debit Card,73496.84
TXN004544,2026-01-15,CUST12633,Visakhapatnam,Fuel,NetBanking,5274.33
TXN004545,2026-05-21,CUST28906,Visakhapatnam,Fashion,Wallet,44548.51
TXN004546,2026-06-05,CUST74830,pune,Restaurants,Wallet,78788.97
TXN004547,2026-04-14,CUST31726, Indore ,Healthcare,Debit Card,37330.42
TXN004548,2026-04-27,CUST47605,delhi,Travel,Wallet,71743.51
TXN004549,2026-03-21,CUST36958, Jaipur ,Fuel,UPI,69429.53
TXN004550,2026-05-19,CUST33736,LUCKNOW,Grocery,UPI,27809.66
TXN004551,2026-02-04,CUST99443,Nagpur,Healthcare,UPI,70900.27
TXN004552,2026-01-10,CUST14230,Visakhapatnam,Fashion,Debit Card,11911.97
TXN004553,2026-02-21,CUST88742,Lucknow,Grocery,NetBanking,78812.85
TXN004554,2026-05-26,CUST29161,Visakhapatnam,Fuel,Wallet,54349.95
TXN004555,2026-02-20,CUST81054, Visakhapatnam ,Grocery,Wallet,9609.77
TXN004556,2026-01-26,CUST21059,Pune,Travel,Credit Card,42524.38
TXN004557,2026-01-19,CUST97666,Kolkata,Fuel,Wallet,28009.64
TXN004558,2026-02-02,CUST51557,Indore,Fashion,Debit Card,45170.65
TXN004559,2026-05-31,CUST22670,Kolkata,Travel,Credit Card,33503.96
TXN004560,2026-04-25,CUST70216,Bengaluru,Grocery,Credit Card,54727.46
TXN004561,2026-05-06,CUST26335,Pune,Travel,UPI,56915.96
TXN004562,2026-01-01,CUST50176,Coimbatore,Healthcare,NetBanking,11398.47
TXN004563,2026-05-27,CUST60855,Pune,Restaurants,Debit Card,69170.53
TXN004564,2026-06-27,CUST94424,Jaipur,Restaurants,Wallet,8480.86
TXN004565,2026-02-13,CUST84284,Chennai,Grocery,NetBanking,23504.89
TXN004566,2026-04-07,CUST73926,Hyderabad,Utilities,UPI,29958.89
TXN004567,2026-06-13,CUST54977, Mumbai ,Restaurants,UPI,46029.12
TXN004568,2026-06-20,CUST80684,Jaipur,Grocery,Wallet,58952.32
TXN004569,2026-01-01,CUST48223, Nagpur ,Fashion,Wallet,18182.25
TXN004570,2026-01-20,CUST16944,Pune,Utilities,Debit Card,82408.0
TXN004571,2026-06-17,CUST96117,NAGPUR,Electronics,Debit Card,16326.3
TXN004572,2026-04-25,CUST23895,Hyderabad,Travel,NetBanking,69297.6
TXN004573,2026-05-04,CUST58310,Lucknow,Grocery,NetBanking,62569.93
TXN004574,2026-02-08,CUST21924,Chennai,Healthcare,Wallet,50518.73
TXN004575,2026-06-18,CUST34217, Delhi ,Healthcare,Wallet,25250.81
TXN004576,2026-04-16,CUST38800,Vijayawada,Healthcare,Debit Card,8687.43
TXN004577,2026-03-18,CUST32360,Coimbatore,Restaurants,Credit Card,71058.58
TXN004578,2026-02-23,CUST52360,Lucknow,Electronics,Credit Card,59204.79
TXN004579,2026-06-07,CUST14444,Indore,Healthcare,Debit Card,11810.22
TXN004580,2026-01-22,CUST80477,Chennai,Fashion,NetBanking,82139.62
TXN004581,2026-01-07,CUST33659,Coimbatore,Utilities,Wallet,32964.5
TXN004582,2026-05-11,CUST77136,VISAKHAPATNAM,Fuel,Credit Card,16162.22
